link,feature,q,Q_in,Q_out,B,H,U,Jden,cnrat,N_conc_ri,N_conc_us,N_conc_ds,N_conc_in,C_conc_ri,C_conc_us,C_conc_ds,C_conc_in,mass_N_out,mass_C_out,link_DR,link_EF
466,1,0.14918593226134952,0.0,0.14918593226134952,0.16704364391857318,1.5535485200403716,0.5748745673844368,0.006769875,0.2754426354013386,25.2804,,25.257179462764444,25.2804,6.9633,,6.940079462764447,6.9633,3.768015864444725,1.0353622246203598,11.159218285033615,0.9990814806239001
467,1,0.06112926640170096,0.0,0.06112926640170096,0.19833590775216633,0.38729733582044634,0.7957988847767327,0.003736145000000001,0.1863111964394799,20.6262,,20.586425146379153,20.6262,3.8428920000000004,,3.8031171463791527,3.842892000000001,1.2584330670316868,0.23248176119788797,11.16947766669139,0.9980716344445003
468,1,0.12966865469453737,0.14918593226134952,0.2788545869558869,0.15573402974707903,1.2957442480070738,1.3818947968699633,0.0026665221526299787,0.36984198645598193,15.947999999999999,0.0,7.409885478559674,7.415892733353602,5.8982399999999995,0.0,2.736701245054049,2.742708499847978,2.066280554514182,0.7631416953112082,5.9272868402808685,0.9991899485321692
469,1,0.0841905153077518,0.0,0.0841905153077518,0.7204479594044345,0.3136434992096426,0.37258405210857276,0.0024039749999999996,0.5032482598607888,4.9134,,4.882266845674152,4.9134,2.47266,,2.4415268456741517,2.47266,0.41104056160725877,0.20555340327501664,251.66697619268965,0.9936636230866918
470,1,0.05914532072375394,0.2930304723128417,0.35217579303659563,0.1051783163448226,0.8414799646956251,3.979142631931105,0.0035232973373778226,0.9737977905339542,22.1592,0.0,3.718942957279801,3.7214738119312436,21.57858,0.0,3.621432120937175,3.6239629755886176,1.3097216852378761,1.27538072911925,0.0,0.9993199321614655
471,1,0.056127010205167874,0.0,0.056127010205167874,3.178065902912696,0.09134771393999204,0.1933353756695729,0.009894994701306763,5.075991933214519,9.5949,,8.176658546014176,9.5949,48.70363499999999,,47.28539354601416,48.70363499999999,0.4589313976563108,2.653987766112516,0.0,0.8521879900795397
472,1,0.0040357185585588986,0.2858238320297008,0.2898595505882597,3.1799245585415963,0.15492962848499012,0.5883507593180919,0.0,0.0,0.0,0.0,0.0,0.0,67.0779,0.0,0.9339265356265356,0.9339265356265356,0.0,0.2707075258991579,0.0,1.0
473,1,0.062061890438342725,0.4083028032417635,0.4703646936801062,0.10774038399616694,1.108532875187763,3.9382893325502417,0.004179400965429381,2.4020118397928036,12.9732,0.0,1.7079417772362464,1.7117384188326905,31.16178,0.0,4.107819307067891,4.111615948664336,0.8033555108731832,1.932173170062215,0.0,0.9977819966212867
474,1,0.11057529714438057,0.0,0.11057529714438057,0.1438119835773804,0.3576237061676937,2.149991480633761,0.013936859933816327,1.158447862816795,19.0344,,18.982798912574317,19.0344,22.05036,,21.998758912574317,22.05036,2.0990286303899293,2.4325193035654955,0.0,0.9972890615188457
475,1,0.005765312226512712,0.0,0.005765312226512712,3.1819186863055413,0.03017808810581673,0.06004018651504197,0.0,0.0,0.0,,0.0,0.0,40.6971,,40.6971,40.6971,0.0,0.2346314882136105,0.0,1.0
476,1,0.24946845140133828,0.7602242442683659,0.24946845140133828,0.21600998884997316,1.2808314943306134,0.9016745229323068,0.001928420583592241,0.3387832483003962,23.6967,0.0,23.689961090907932,5.854829967251659,8.028044999999999,0.0,8.02130609090793,1.9835183145520192,5.90989790710676,2.0010628087149236,45.28154239443036,4.046225291496952
477,1,0.10201211280794258,0.0,0.10201211280794258,0.1522638002503286,0.7164418360800412,0.9351346284401454,0.0037333187500000003,0.20606858246800291,18.6345,,18.613459285771288,18.6345,3.839985,,3.8189442857712894,3.839985,1.8987983084061468,0.38957857528734846,6053973.709279457,0.9988708731530918
478,1,0.12408986727535301,0.021942100062080732,0.14603196733743373,0.2153924380980743,0.7507736018867195,0.9030431235756892,0.004484617108395263,0.2541204971560986,21.3615,0.0,18.128117036717615,18.151818044588946,5.428395,0.0,4.589048017906652,4.612749025777985,2.647284594995123,0.6701477102608593,6060817.140627139,0.9986942901359461
479,1,0.018415085523508252,0.10201211280794258,0.12042719833145082,0.05868848369449666,1.009375691702922,2.032913276869645,3.193305625176007e-05,0.20157831020017455,1.0655700000000001,0.0,0.16293291018284245,0.16294128696141935,0.21479580000000004,0.0,0.032837052508947744,0.032845429287524645,0.019621553889309633,0.003954474235115315,844.7564368816411,0.9999485902024396
480,1,0.060349253571055125,0.0,0.060349253571055125,0.10624340240913775,0.33804458766632856,1.68033527886448,0.003828343750000001,0.25167775583379676,15.645900000000001,,15.644571536422296,15.645900000000001,3.9377250000000004,,3.9363965364222966,3.937725000000001,0.9441382146620606,0.2375585927327723,844.7281375236264,0.999915091904096
481,1,0.09680637500341492,0.0,0.09680637500341492,1.9869282470780365,0.13944685717218758,0.34939206962735253,0.01008878181538874,3.052640760346487,9.9744,,9.054719783931462,9.9744,30.448259999999998,,29.528579783931455,30.448259999999994,0.8765545989541093,2.8585547678815253,0.9077959359892789,0.9077959359892789
482,1,0.01797420870618669,0.9923628453888336,1.0103370540950203,3.1856946322373108,0.6936769959896182,0.45719855044743735,0.0004080531592948669,27.181694632518887,0.91719,0.0,0.014201354880323917,0.01631709380192337,24.9307785,0.0,0.4414105220924482,0.44352626101404763,0.014348155053944406,0.44597340653742895,0.0,0.8703360446852331
483,1,0.048682974712699986,0.11634060937089327,0.048682974712699986,0.6764583207974599,0.2587152992710166,0.2781723455329098,0.0017360430621917388,0.5516431989063567,10.9725,0.0,10.92763193156746,3.2369551479654755,6.052905,0.0,6.008036931567458,1.7856442925400742,0.5319896289941916,0.2924891100124662,849.6021598855947,3.3758984700284795
484,1,6.782720266485544e-05,0.05244738446059947,6.782720266485544e-05,0.6511230544360327,0.003492837600547977,0.029823763026361527,0.00016632314003070544,40.029366531358974,2.09892,0.0,1.9997036854319692,0.0027109073296738783,84.01843799999999,0.0,83.91922168543196,0.10851590313206327,0.0001356343071414525,0.005692006056734725,626709.9401286318,737.6510674278686
485,1,0.04451160174881138,0.5039222021985434,0.5484338039473549,1.967682749915819,0.5411305619122099,0.5150709717307662,0.0021564380620035526,4.649198546698013,5.6148,0.0,0.4350600685852798,0.4557044801038864,26.10432,0.0,2.098016195104156,2.1186606066227625,0.2386016483598221,1.150623002624128,0.8290126652963201,0.954697808733633
486,1,0.026028689022638274,0.7732131535786857,0.7992418426013239,1.9689194454776648,0.5423048269794152,0.7485258345598389,0.001534296856991202,6.491394206335761,7.0836,0.0,0.22066584482515395,0.23068965078287437,45.98244,0.0,1.4874736565958502,1.4974974625535706,0.17636537641723385,1.1888511861185962,0.8683508621392678,0.9565485234222542
487,1,0.061671884023019805,0.5484338039473549,0.061671884023019805,1.8463796195719444,0.23652966472833914,0.14121492575137598,0.0032970364618087502,1.1533022090639946,10.5384,0.0,10.090359044705158,1.065262946081156,12.15396,0.0,11.70591904470516,1.2285701089494163,0.6222914527556854,0.7219260817079154,5.9320921402263656,9.472176875977093
488,1,0.0510230132046375,0.43829938362029575,0.4893223968249332,1.8489621386043849,0.5011813319407203,0.5280465265640075,0.00392321007602096,1.2970020946968914,14.4651,0.0,1.4402564946747298,1.5083163842395262,18.761265,0.0,1.8882296202595104,1.9562895098243067,0.7047497600169155,0.9239530435412171,0.6262649249372728,0.9548769142363249
489,1,0.004917472193202019,0.061671884023019805,0.06658935621622182,0.6187932629215629,0.29007347353804214,0.3709806210715591,0.0029543965798308554,2.0850151519075864,11.582699999999999,0.0,0.8384974414184833,0.8553559969442321,24.150105,0.0,1.7665716583779942,1.7834302139037432,0.05583500481300597,0.11763486944121399,0.6429327260711836,0.9802905976155235
490,1,0.07410121891135456,0.11242358841699787,0.07410121891135456,0.11772770959729707,0.3957496713513586,1.5904722428022078,0.0017115452613636368,0.36716629381058913,12.068999999999999,0.0,12.06536578434776,4.794684545454546,4.43133,0.0,4.427695784347761,1.7604465545454548,0.8940583112315205,0.32809765458883516,1.6178788075079278,2.516404503771987
491,1,0.2443474976001417,0.0,0.2443474976001417,0.21378142459182942,0.9687479568030064,1.1798509033422795,0.00651616875,0.4135029336097281,16.2087,,16.18958839015562,16.2087,6.702345,,6.683233390155619,6.702345,3.9558854103108323,1.633031354762237,251.37023672192942,0.9988209042153671
492,1,0.05237955725793461,0.0,0.05237955725793461,0.1566174181264018,0.5248346797503493,0.637234438372631,0.00771325625,0.7409557031184332,10.7073,,10.646778047836017,10.7073,7.933634999999999,,7.873113047836017,7.933634999999999,0.557673520369148,0.4123901756873187,844.7998678718274,0.9943475990993077
493,1,0.01234455088500369,0.18077645190250596,0.19312100278750965,0.2305070807365346,0.4554760963705945,1.839414676366331,0.0031634063043825124,2.2234664346193704,15.3417,0.0,0.9756430294902556,0.9806618315918868,34.111754999999995,0.0,2.175449864155283,2.180468666256914,0.18841716021780203,0.4201250592796199,0.9031500448118894,0.9948822295923516
494,1,0.004425724973881817,0.1898822538602628,0.004425724973881817,0.12016743786986385,0.11740318255627089,0.3137023346313203,0.0002736055665852168,0.4535248645553451,27.2436,0.0,27.239189582254625,0.6205235709922331,12.35565,0.0,12.351239582254621,0.2814228684876516,0.1205531616024857,0.0546631894775819,39.64567414017016,43.897106984507396
495,1,0.09570418296011102,0.5395145267969262,0.09570418296011102,0.15857955152697176,0.334717355293866,1.8030405885395413,0.0007392062177998455,0.2997300571958021,16.8369,0.0,16.83547917736948,2.5367038680227445,5.046525000000001,0.0,5.045104177369478,0.7603263954512696,1.6112257794121079,0.4828375732437889,5.5019530029930275,6.636753855897274
496,1,0.021145130430768683,0.038746289522298666,0.021145130430768683,0.10879496427703356,0.26762793269557433,0.726223227208747,0.002661826005096263,0.39106202723146744,19.830000000000002,0.0,19.811252221548468,7.001135334088336,7.75476,0.0,7.736012221548466,2.737878176670442,0.4189115122214982,0.16357898743866292,8.549256451716449,2.8297199348637103
497,1,0.009190585961087912,0.04213764965554144,0.009190585961087912,0.06065505082745306,0.20839028081532088,0.7271077447781831,6.4236042286091835e-15,0.15,2.46e-10,0.0,2.459521288991867e-10,4.404757185332012e-11,3.6899999999999997e-11,0.0,3.685212889918669e-11,6.607135777998017e-12,2.2604441829605495e-12,3.3869265849706735e-13,0.0,5.5837840441742275
498,1,0.07481340453933555,0.010479302811720164,0.08529270735105571,1.9533456202841337,0.18974285063700982,0.23012689928314323,0.0068432588321595015,4.006307339449541,5.232,0.0,3.809881215715819,4.589181709741552,20.961,0.0,17.606371871779434,18.385672365805167,0.32495508357433367,1.5016951235735423,0.6558593213431454,0.8301874836702379
499,1,0.12159721757741958,0.555911753041155,0.6775089706185746,1.9591586273815058,0.524994771489718,0.6587042578225525,0.0030858305325621484,2.367586982863078,5.1993,0.0,0.8892560176498772,0.9331543060943562,12.309795,0.0,2.165425699667147,2.209323988111626,0.6024789291343413,1.4670953367324953,0.7900135020629411,0.9529570959938963
500,1,0.0011530624453025423,0.08529270735105571,0.0011530624453025423,0.142259850737677,0.050860308717860875,0.15936446420062692,0.0014056714731417047,3.349756142925045,14.5167,0.0,14.446230217894401,0.19363193409180068,48.627404999999996,0.0,48.556935217894406,0.6486197606904668,0.016657405540448797,0.055989178458742454,0.0,74.6066514578399
501,1,0.059280975129083646,0.10704828260580809,0.16632925773489174,0.10529886459796425,0.6929006153938849,2.279680655678801,0.006338186252421245,0.8308983251795423,22.0143,0.0,7.842805875401685,7.846059007034356,18.291645,0.0,6.516024156572038,6.519277288204709,1.30448807981441,1.083805461345251,0.0,0.999585380172421
502,1,0.13380611405709356,0.0,0.13380611405709356,0.16480724732637422,0.7325163464291683,1.1083637975090865,0.005836075,0.31356798094402305,19.1436,,19.117422668186872,19.1436,6.00282,,5.976642668186873,6.00282,2.5580280380170786,0.7997113305379047,0.0,0.998632580506638
503,1,0.12954995708987388,0.011411926848361927,0.1409618839382358,0.2643652441197461,0.7957150653349675,0.6701002137982366,0.009048955280885361,0.6016065795804894,16.8339,0.0,15.404962755208542,15.47106892818477,10.127385,0.0,9.241390687363,9.307496860339228,2.171512571972552,1.3026838414999564,0.0,0.9957271101768671
504,1,0.09889206148535923,0.09889206148535923,0.09889206148535923,0.21367754994771113,0.5644934858283457,0.8198673662697562,0.00365601340640017,1.096200357290092,2.61972,0.0,2.5919576365789743,1.30986,2.871738,0.0,2.8439756365789743,1.435869,0.2563240339640143,0.28124661351543156,0.0,1.978805091062384
505,1,0.051650414829287415,0.13380611405709356,0.18545652888638098,0.19074692502105453,0.6979850840718806,1.392959339710336,0.0025287342232787786,0.8144628747841557,11.4666,0.0,3.1885994058315097,3.1934958032367193,9.33912,0.0,2.596087375110105,2.600983772515315,0.5913465778146886,0.4814613532736762,0.9017652984998855,0.9984667594050861
506,1,0.03832236950564332,0.0031539649239157776,0.03832236950564332,0.6067334916026712,0.16056671103561407,0.39336786064047996,0.0167243464840556,0.9375725163161712,19.857599999999998,0.0,19.187294623798145,18.347578086672115,18.61794,0.0,17.947634623798148,17.202184955028617,0.7353025943868361,0.6877958858054704,0.6723579308470482,1.0457671597395195
507,1,0.04396898412749253,0.2039394416125541,0.04396898412749253,0.22595603116459625,0.6054875768453748,0.3213788237313544,0.001987904568493563,1.0386400483636062,2.18346,0.0,2.1694306206656173,0.3872579876880985,2.267829,0.0,2.2537996206656175,0.4022216550615595,0.09538766052574281,0.09909727974759522,0.0,5.602029369663767
508,1,0.0660636953955692,0.20933170422441008,0.2753953996199793,0.11115972161741906,1.5386367835831058,1.6101751506993662,0.000609258259959362,0.32664866081476474,7.9974,0.0,1.9178940285787307,1.9184699464318702,2.6123399999999997,0.0,0.6260897209622046,0.6266656388153438,0.5281791924292115,0.17242222890234765,0.6122294614199666,0.9996998035574075
509,1,0.007070985877811179,0.0,0.007070985877811179,0.5787137037486014,0.05709345797158712,0.21400792481569125,0.01482088125,0.921837526985106,16.5369,,15.096108475470437,16.5369,15.244335,,13.803543475470438,15.244335,0.10674436983995711,0.0976046609788041,0.6137781723545461,0.912874146633918
510,1,0.008054480316451583,0.3783062228632312,0.008054480316451583,0.08473760550275179,0.14057172721521727,0.6761816110213624,0.0021192004173256353,1.1127966462981385,21.111,0.0,21.093923464147924,0.4401020408163266,23.492250000000002,0.0,23.47517346414792,0.4897440750493746,0.16990059133871563,0.18908032259226595,0.0,47.92961974232544
511,1,0.2391926301976127,0.03033571639185659,0.2695283465894693,0.4855213777720127,0.5260236410937922,1.0553361797171699,0.005383985978295061,0.35540614427775685,17.5578,0.0,15.547000881973284,15.581650003145644,6.24015,0.0,5.5031650279311295,5.537814149103491,4.19035744214328,1.4832589709872679,0.6124133057157388,0.9977762867754465
512,1,0.0030861377212509223,0.7005702195246255,0.0030861377212509223,0.06148598065279799,0.09024015630371245,0.556210726456983,0.0,0.0,0.0,0.0,0.0,0.0,1.647e-11,0.0,1.647e-11,7.223510133262647e-14,0.0,5.082868826900269e-14,0.0,1.0
513,1,0.026639133846621973,0.017126368672875997,0.026639133846621973,0.169587458646249,0.1850277042652922,0.8489646508527968,0.011292806451615586,1.4151996668566167,20.5317,0.0,20.383165665522274,12.497210654784968,29.056455,0.0,28.907920665522273,17.686048355288648,0.5429898783817173,0.7700819678363772,0.0,1.6310172108459986
514,1,0.06489367614960044,0.018923789543494666,0.0838174656930951,0.3051466495506042,0.40464471432789323,0.6788159647209447,0.007191922461056039,0.7545988721982656,12.6618,0.0,9.711239276738763,9.803097026097513,9.55458,0.0,7.305548210584606,7.397405959943354,0.813971464915489,0.6123325365099275,0.0,0.9906297214937066
515,1,0.0014582848572943917,0.30729114167312754,0.3087494265304219,0.2448842044954286,0.8423301190076202,1.4967975253632573,0.0009321737162870759,1.6776058306709265,18.0288,0.0,0.08488921779944139,0.0851536028119508,30.24522,0.0,0.14258979556745544,0.14285418057996485,0.026209497314193614,0.04402451761054196,0.0,0.9968951987493323
516,1,0.04061153759558219,0.10299560724658298,0.14360714484216516,0.12132317315989044,2.2269789423674946,0.5315157971323429,0.0025722194658460264,0.8970787906682391,10.4289,0.0,2.94337233403278,2.949252036840241,9.355545,0.0,2.639831747777024,2.6457114505844843,0.42268929709786723,0.37909870016196107,0.0,0.9980063749269255
517,1,0.06102752559770368,0.038084974296316326,0.09911249989402,0.16165963065496256,0.517286341619669,1.185211445226363,0.0011552089595808384,0.42771793337322955,4.5117,0.0,2.7728820673031866,2.778033926432849,1.929735,0.0,1.1830630707249146,1.1882149298545766,0.27482727360171705,0.11725633847184208,0.0,0.9981455017231278
518,1,0.08904016029828897,0.14360714484216516,0.08904016029828897,0.12905029020834607,0.5773542652294583,1.1950458529387018,0.0023656625701530616,0.37423712650985386,16.9884,0.0,16.977377850406146,6.501901486880466,6.35769,0.0,6.346667850406148,2.433252929300292,1.5116684452447837,0.5651083227601605,0.0,2.611140430943639
519,1,0.076356473399961,0.0,0.076356473399961,0.17588522230139383,0.3916413259732196,1.1084803468845867,0.0096362875,0.38782368822631763,25.557,,25.494231474164746,25.557,9.91161,,9.848841474164745,9.91161,1.946649607409509,0.752022802042493,0.0,0.9975439791119751
520,1,0.11250837242032895,0.08904016029828897,0.20154853271861792,0.14506359631357074,1.3958529476761694,0.9953630913764164,0.0034401234356595993,0.48102788844621513,13.177499999999998,0.0,7.349193926381662,7.355940812720847,6.338744999999999,0.0,3.5316657903392596,3.538412676678445,1.4812192525268024,0.7118020580954159,0.0,0.9990827976310633
521,1,0.052786520473923744,0.0,0.052786520473923744,0.17583111764316375,0.45472150627502195,0.6602095529336142,0.007094149999999999,0.6777418635755684,10.766399999999999,,10.703587745231077,10.766399999999999,7.2968399999999995,,7.234027745231077,7.2968399999999995,0.5650051536580796,0.38185915368257267,0.0,0.9941658999508729
522,1,0.002628304103263148,0.20154853271861792,0.002628304103263148,0.06083778649251338,0.16730619999385266,0.2582201763704135,4.3541132900091365e-05,0.8128513352491765,4.2801,0.0,4.279638866595155,0.05509637903828586,3.4790850000000004,0.0,3.4786238665951554,0.044785165268665404,0.011248192393556495,0.009142881382281165,0.0,77.67550139041408
523,1,0.10133384078129402,0.017160282274208426,0.11849412305550244,0.13767125479619524,0.511486523094497,1.6827490158645946,0.008108878484544935,0.7449063996517196,13.0929,0.0,11.170846107030172,11.196790269032627,9.752984999999999,0.0,8.314616564958047,8.340560726960504,1.3236796132405138,0.9852331984074579,0.0,0.9976828929202854
524,1,0.017177239074874638,0.0,0.017177239074874638,0.3953423376912935,0.14818561380219922,0.2932067680960234,0.012867744044919277,1.366540018858506,16.2261,,15.724853842105436,16.2261,22.173614999999998,,21.67236884210544,22.173614999999998,0.2701095738633061,0.37227146091970914,0.0,0.9691086485418823
525,1,0.03260792768112925,0.39256689222351704,0.4251748199046463,0.4226537448191309,0.9097718650678052,1.1057331070271679,0.00048776597047738696,0.3966177995234544,16.4937,0.0,1.2638175622342582,1.2649511486001437,6.541695,0.0,0.5005685546965696,0.5017021410624551,0.5373434044152798,0.21282914509304307,0.6118644913410382,0.9991038496884722
526,1,0.13926620387161442,0.05760225186312848,0.1968684557347429,0.16139455835885264,0.9483647349758744,1.2862099073320135,0.0014339943981481482,0.3595871274834437,5.7984,0.0,4.0971275286821776,4.101831111111111,2.0850299999999997,0.0,1.4702620842377325,1.4749656666666666,0.8065951695199638,0.2894482260492269,0.6715869359270186,0.9988532969053279
527,1,0.013819792542964294,0.0,0.013819792542964294,0.2574053628783375,0.36675089829130897,0.14639045023014946,0.0033070600859429564,2.165227431770469,1.07175,,1.0447878485718538,1.07175,2.3205825,,2.293620348571854,2.3205825000000004,0.014438751318673013,0.03169735738958447,0.0,0.9748428724719886
528,1,0.004069632159891326,0.06745415305019872,0.004069632159891326,0.39874919870682957,0.06359349414848647,0.16048802970218812,0.0015412309453931826,1.0947459118574465,4.0911,0.0,4.054074798750664,0.23277951635846372,4.478714999999999,0.0,4.441689798750663,0.25483442389758176,0.016498593179600656,0.01807604364925693,0.0,17.41594304417954
529,1,0.0983833574653728,0.010394518808389095,0.1087778762737619,0.312819425409149,0.46885378360258956,0.7416678210518964,0.005798417686128937,1.699139421889154,3.6429,0.0,3.241234652593061,3.294794356975838,6.189794999999999,0.0,5.544755274572795,5.598314978955572,0.3525746220139976,0.6031467032257681,0.6038006824397932,0.9837441434639529
530,1,0.028538295521237923,0.7041141908638642,0.028538295521237923,0.08782532421007908,0.44973055678988816,0.7225299810157488,1.882817541428472e-05,0.1547686776242062,3.2123999999999997,0.0,3.2122574953173597,0.12512947439072372,0.4971789,0.0,0.49703639531735994,0.019366123283264286,0.09167235369167835,0.014184571534377655,0.0,25.671469579476597
531,1,0.033014890897118385,0.01270064369899418,0.045715534596112564,0.1103148238835423,0.4233701894208118,0.9788353648395244,0.008363544519555477,1.1046445842156833,9.4917,0.0,6.813001576208747,6.854725482195845,10.484955000000001,0.0,7.530311474205781,7.5720353801928795,0.3114600092605404,0.34425221471855777,0.0,0.9939131178782477
532,1,0.06502933055493015,0.02943700595654726,0.09446633651147741,0.4229387996463305,0.35293867068762086,0.6328492931497346,0.006353039591186502,0.8387292583364259,11.3178,0.0,7.6960655958162905,7.7910183091007,9.49257,0.0,6.4396022947931355,6.534555008077545,0.7270191223887856,0.6083256373800106,0.0,0.9878125413755613
533,1,0.023332557716710268,0.032607927681129245,0.05594048539783951,0.4021981743426497,0.24368157989285422,0.5707730169031161,0.0014421357987268874,0.22827845176198733,15.578999999999999,0.0,6.489626025473479,6.497939981812671,3.55635,0.0,1.4750257223513206,1.4833396786905126,0.3630328299154384,0.08251365488263172,0.0,0.9987205242950131
534,1,0.00483268818987095,0.5036848069892165,0.00483268818987095,0.2402094761612651,0.148332200958997,0.13563232233094238,9.566565646586993e-05,44.74325428362528,0.094371,0.0,0.09043479604920078,0.0008968533462269498,4.22246565,0.0,4.218529446049201,0.040128137325352635,0.0004370431708203606,0.020386837432544814,0.0,100.83565660947666
535,1,0.016600707852223368,0.30366238633055775,0.3202630941827811,0.4406263354051332,1.1078356687010653,0.6560864987836743,0.0004591654229761212,0.8259565962307253,11.0313,0.0,0.5710697823818759,0.5718029702970298,9.111374999999999,0.0,0.4715512471459993,0.4722844350611532,0.182892575499907,0.15102046147672704,0.0,0.9987177612687583
536,1,0.044765953758804586,0.14018187110758998,0.044765953758804586,0.1254993088245654,0.42441408967163835,0.8404593531167387,0.0025663407444760245,0.5129471277991787,21.2607,0.0,21.243965315781296,5.14607573118181,10.905615,0.0,10.888880315781293,2.639664765746768,0.9510063689799139,0.48745111270142283,0.0,4.12818746274116
537,1,0.0027978721099252866,0.03944151834961344,0.04223939045953872,0.0718122025240522,0.5409438605621274,1.087344593193563,0.0010246890571892812,10.105388180764775,1.5534,0.0,0.10202797057206148,0.10289482135688478,15.69771,0.0,1.0389252608169433,1.0397921116017663,0.004309599286787631,0.04388356974992497,0.0,0.9915753701362998
538,1,0.00408658896055754,0.03396447173442636,0.00408658896055754,0.130431461602495,0.14878605128344005,0.2105796398389514,0.0003609832199172296,139.5681763132664,0.118902,0.0,0.1137124932137383,0.01276977807486631,16.5949353,0.0,16.58974579321374,1.7822546378342246,0.00046469621944473713,0.06779547201700316,0.0,8.904813579928152
539,1,0.024112570547356108,0.0026622177045955756,0.026774788251951682,0.9961278423893466,0.24215163521085212,0.11100014848035325,0.006039183257517569,1.7430002267745106,3.9686999999999997,0.0,3.2008063014566637,3.5740920835972134,6.917445,0.0,5.856357530082376,6.229643312222926,0.08570091095701479,0.15680273279567838,0.0,0.8955578722065691
540,3,0.010191037200394529,0.39483910351278967,0.4050301407131842,243.6944808566661,2.1,0.0007914479429312479,0.000957443635477313,37.090854316282126,3.5703,0.0,0.0,0.08983296910324039,0.95058,0.0,3.1915976836107167,3.3319815698073625,0.0,1.2926932588927214,0.0,0.0
541,3,0.040662407997580835,0.002068729681278091,0.040662407997580835,434.5687517528153,2.1,4.455693454561417e-05,0.0031303678103458826,56.765366441164225,1.00914,0.0,0.0,0.9602848095238096,3.1449510000000003,0.0,42.74571314626295,54.51091910050263,0.0,1.7381436281008988,0.0,0.0
542,3,0.026723917849953042,0.46217455895832493,0.026723917849953042,280.9875442079239,2.1,4.5289107752148675e-05,0.0037780361837857464,3.0201229261669367,25.589399999999998,0.0,14.427448727382089,1.3987546614872364,7.52571,0.0,66.1211823342383,4.224411021240475,0.3855579545749685,1.7670170448419504,0.0,10.314495547090436
543,3,0.04975125315467146,0.17774118458325366,0.04975125315467146,430.8944186224742,2.1,5.498115525964317e-05,0.006054502415684382,3.0181257427090156,16.4259,0.0,0.0,3.59224736135957,4.915665,0.0,26.98023267754611,10.841854235497854,0.0,1.3423003861125358,0.0,0.0
544,2,0.2262376344886253,0.0,0.2262376344886253,2380.126047082381,4.776985664552689,1.9898070081138655e-05,0.01125256375108456,1.5720655996322144,12.408299999999999,,0.0,12.408299999999999,7.893855,,0.0,19.5066615799164,0.0,0.0,0.0,0.0
545,3,0.05110779720796857,0.0,0.05110779720796857,106.01414999895061,2.1,0.00022956413167251488,0.0018323139527101505,7.053453825189521,0.32900999999999997,,0.0,0.3290099999999999,0.6304185,,1.9177168291817177,2.320656843025604,0.0,0.09801028280812774,0.0,0.0
546,3,0.06848851789083778,0.0,0.06848851789083778,294.80671634140225,2.1,0.00011062699097482461,0.016932604697796845,1.2163911733808843,28.096799999999998,,6.609554368026811,28.096799999999998,4.214519999999999,,12.689453888274837,34.17669952024802,0.4526785825850692,0.8690818896520722,0.0,0.23524224708959068
547,3,0.027843066693923155,0.0,0.027843066693923155,696.1752652888495,2.1,1.90449213705996e-05,2.032931995911324e-08,6526702001191.682,4.0499999999999996e-11,,0.0,4.0499999999999996e-11,6.075e-12,,264.3310771789024,264.3314310482631,0.0,7.359787811168728,0.0,0.0
548,2,0.04541031218412071,0.0,0.04541031218412071,1035.0845376103346,2.1838723517314844,2.0088680725983548e-05,0.008493378412142712,18.820614255840994,7.0691999999999995,,0.0,7.0692,15.90498,,0.0,133.04668629739118,0.0,0.0,0.0,0.0
549,3,0.013904576546295363,0.0,0.013904576546295363,346.04912945996557,2.1,1.9133777152221748e-05,0.013176531554103922,3.375617931046715,17.0142,,0.0,17.0142,11.42046,,0.0,57.43343860241501,0.0,0.0,0.0,0.0
550,3,0.05492307735786669,0.09039670435158607,0.05492307735786669,422.0071089448613,2.1,6.197489522458759e-05,0.008704728087180931,3.9230278868369326,19.6467,0.0,0.0,7.425398051341891,2.947005,0.0,48.84916659767873,29.130043626278855,0.0,2.6829465559116263,0.0,0.0
551,3,0.287502555295656,0.0,0.287502555295656,2314.627399820541,2.1,5.914817163351294e-05,0.011463338553276574,21.41050569249012,12.877500000000001,,0.0,12.877500000000001,7.486335,,62.09886375106356,275.7137870550415,0.0,17.85358200938756,0.0,0.0
552,3,0.17209456996140446,0.9660289339542034,0.17209456996140446,949.1943952636889,2.1,8.633615582712171e-05,0.005506245345174701,4.635790954766554,19.6491,0.0,0.0,2.971121677915345,8.662365000000001,0.0,62.262168276480914,13.773498999990784,0.0,10.714981074405582,0.0,0.0
553,3,0.009631462778409471,0.0,0.009631462778409471,424.39368515565826,2.1,1.0806972410957194e-05,0.01396176885581957,15.641115560072016,19.102500000000003,,0.0,19.102500000000003,2.8653750000000002,,37.69694627736961,298.78440998627576,0.0,0.3630767349301869,0.0,0.0
554,3,0.020144679191462064,0.0,0.020144679191462064,531.3191131514092,2.1,1.8054506490439538e-05,0.005245624058132575,37.52876577163703,2.69652,,0.0,2.69652,2.542698,,27.686853811868247,101.19706747853469,0.0,0.5577427878609944,0.0,0.0
555,3,0.029810055571203965,0.46660028393220676,0.029810055571203965,293.7481914837945,2.1,4.832460239503908e-05,0.004007382842832392,2.103544098505447,26.206500000000002,0.0,14.606754742351166,1.5737327754056363,3.930975,0.0,43.526783159834174,3.310416292329125,0.4354281705844353,1.2975358248304016,0.0,9.28159784852051
